x3everdrop,stu_id,female,black,hisp,asian,other,age,agesq,g11ses,g9ses,g11math,g9math,hs_par,lfaminc0811,twoparguar,singlepar,lesshalf,g9nonnative,g9partalkclg,g9schtalkclg,g11catholic,g11otherprivate,g9catholic,g9otherprivate,g11city,g11suburb,g11town,g11northeast,g11midwest,g11south,g9city,g9suburb,g9town,g9northeast,g9midwest,g9south,m_s2controlsborn_yes,s2mcontrolsborn_yes,m_s2controlsstoptrying_yes,s2mcontrolsstoptrying_yes,m_s2controlschallenge_yes,s2mcontrolschallenge_yes,repeatg9,high_sci_nosci,high_sci_gensci,high_sci_spesci,high_sci_advsci,high_sci_apib,exp9ed_dontknow,exp9ed_hs,exp9ed_aa,exp9ed_ba,exp9ed_grad,exp11ed_hsbroad,exp11ed_aa,exp11ed_ba,exp11ed_grad,req_ed_occ09_notknow,reqed_occ09_hs,reqed_occ09_aa,reqed_occ09_ba,reqed_occ09_grad,req_ed_occ12_notknow,reqed_occ12_hs,reqed_occ12_aa,reqed_occ12_ba,reqed_occ12_grad
0,25150,0,0,0,0,0,15,225,.3758000135421753,.8022000193595886,72.30049896240234,75.0740966796875,1,10.613756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,16626,0,0,1,0,0,14,196,-1.175400018692017,-.7332999706268311,51.53120040893555,59.89250183105469,0,4.6313715,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,33594,1,0,0,1,0,15,225,.008500000461936,-.67330002784729,51.04449844360352,46.86339950561523,1,.99598366,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,19879,1,0,0,0,1,14,196,.4803000092506409,1.160899996757507,48.26440048217773,45.88050079345703,1,10.60388,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,16820,1,0,0,0,0,15,225,.8446999788284302,.7131999731063843,41.25550079345703,41.85829925537109,1,11.459087,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,16148,1,0,0,0,1,14,196,-.006699999794364,.1832000017166138,62.88109970092773,53.12950134277344,1,9.7690763,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,28962,1,0,0,0,0,14,196,-.9205999970436096,.0027000000700355,51.24800109863281,42.39979934692383,1,9.1767044,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,25817,0,0,0,0,0,15,225,.9049999713897705,.503600001335144,55.96829986572266,53.40969848632813,1,11.459087,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,12517,1,0,0,0,0,14,196,.541700005531311,.6578999757766724,57.16910171508789,59.59149932861328,1,5.20749,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,28195,1,0,0,0,0,15,225,-.5127000212669373,-.0873000025749207,40.11679840087891,46.91540145874023,0,10.81497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,21885,0,0,0,1,0,15,225,1.144700050354004,.5092999935150146,62.62590026855469,56.71149826049805,1,10.77575,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,30188,1,0,0,0,0,14,196,1.584499955177307,1.616899967193604,69.37539672851563,66.02500152587891,1,11.374847,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,33628,1,1,0,0,0,14,196,-.4366999864578247,.0575000010430813,60.26269912719727,51.12030029296875,0,11.617316,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,33105,0,0,0,0,0,14,196,1.245499968528748,1.790199995040894,49.41070175170898,51.26210021972656,1,11.175946,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,11133,1,0,0,0,0,16,256,-.2379000037908554,-.9289000034332275,42.0984992980957,36.4995002746582,1,9.859458,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,22891,1,0,0,0,0,14,196,-.9090999960899353,.1472000032663345,40.68470001220703,52.66590118408203,0,9.859458,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,30693,1,0,1,0,0,14,196,-1.226199984550476,-.9300000071525574,48.4281005859375,47.18539810180664,0,9.1767044,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30018,0,0,0,0,0,15,225,-.0166999995708466,-.119099996984005,48.35210037231445,46.97589874267578,1,9.1931124,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,17560,0,0,0,0,0,15,225,.7717000246047974,.6891000270843506,55.47430038452148,61.48030090332031,1,10.786142,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,25273,1,0,0,0,1,14,196,.193900004029274,.6089000105857849,73.47630310058594,71.17970275878906,1,5.8365512,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,10845,1,0,0,0,0,14,196,-.4485999941825867,.2195000052452087,51.62400054931641,60.64599990844727,1,11.083234,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,33890,0,0,0,0,1,16,256,-1.475200057029724,-.5742999911308289,31.3267993927002,28.6201000213623,0,1.6787375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,33004,1,0,0,0,0,14,196,1.666200041770935,1.649999976158142,56.42219924926758,54.39419937133789,1,10.398045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,13174,0,0,0,0,0,14,196,.2124000042676926,.4864999949932098,30.26180076599121,61.96099853515625,1,9.1931124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,22885,0,0,0,0,0,16,256,-.1149000003933907,-.0747999995946884,48.94469833374023,53.67369842529297,0,11.468896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,15470,0,0,0,0,0,14,196,-.2727999985218048,-.4842999875545502,51.79970169067383,48.69680023193359,1,10.129029,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,24180,1,0,0,0,0,15,225,-.5489000082015991,-.6520000100135803,44.77849960327148,44.68980026245117,1,9.1767044,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,16465,1,0,0,0,1,14,196,.5085999965667725,.6316999793052673,45.57260131835938,44.32720184326172,1,9.7690763,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,17545,1,0,1,0,0,14,196,-.5669000148773193,.4659999907016754,52.61190032958984,46.10879898071289,1,4.6313715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,23526,1,0,1,0,0,15,225,-.9362000226974487,-.9121999740600586,42.98469924926758,36.86949920654297,0,9.1767044,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,25531,0,0,0,0,0,14,196,-.3528999984264374,-.6230999827384949,38.67430114746094,46.2140998840332,0,9.7598848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,13393,1,0,0,0,0,14,196,.1983000040054321,.0885000005364418,45.35250091552734,53.41460037231445,1,9.7644911,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,11960,0,0,0,0,1,14,196,.6223999857902527,.7329000234603882,48.59189987182617,45.83819961547852,1,11.060007,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,25687,1,0,0,0,0,14,196,-.4029999971389771,-.330700010061264,38.09939956665039,59.40370178222656,1,4.6313715,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,31862,0,0,0,0,0,14,196,.2739000022411346,-.2764999866485596,65.13999938964844,61.95050048828125,1,10.933135,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,11018,0,1,0,0,0,14,196,-.1842000037431717,-.0759999975562096,29.45009994506836,38.10490036010742,1,10.447245,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,26372,0,0,1,0,0,14,196,.7821000218391418,.6340000033378601,50.9109001159668,52.5171012878418,1,10.938832,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,12995,1,0,0,0,0,14,196,1.407999992370605,1.19159996509552,67.87979888916016,66.94789886474609,1,11.175946,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,20759,0,0,0,0,0,14,196,.0500999987125397,.1224000006914139,66.21900177001953,60.79700088500977,1,9.7736397,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,28395,1,0,1,0,0,15,225,-.833899974822998,-.8521999716758728,53.35290145874023,37.61180114746094,0,11.083234,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,30845,0,0,1,0,0,14,196,1.11899995803833,.9419999718666077,61.79180145263672,55.43439865112305,1,10.611789,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,12058,1,1,0,0,0,14,196,-.0991000011563301,-1.101199984550476,50.30860137939453,48.29150009155273,0,9.1663141,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,15387,1,0,0,0,0,14,196,.2752000093460083,.2709999978542328,31.99760055541992,31.10070037841797,1,10.935987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,32007,1,0,0,0,0,14,196,.3522999882698059,.2531000077724457,53.98720169067383,51.77140045166016,1,9.7690763,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,26553,0,0,0,1,0,14,196,-.3883000016212463,-.7484999895095825,71.21589660644531,65.63950347900391,1,9.1767044,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,34421,1,0,0,0,0,15,225,-.1903000026941299,-1.160199999809265,51.48770141601563,58.17399978637695,1,9.1663141,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,25842,0,0,0,0,0,14,196,.0275999996811152,.086499996483326,54.87229919433594,59.35509872436523,0,10.40048,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,25335,1,0,0,0,1,15,225,.0738999992609024,-.434799998998642,61.73860168457031,59.93420028686523,1,9.1767044,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,17158,1,0,0,0,0,14,196,.1206000000238419,-.195700004696846,60.9182014465332,53.41740036010742,1,10.613756,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,22984,1,1,0,0,0,15,225,.0423999987542629,.292600005865097,41.58440017700195,34.6682014465332,1,9.1767044,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,11025,1,0,0,0,0,14,196,-1.237200021743774,-1.226799964904785,38.57770156860352,42.56700134277344,0,9.1767044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,20874,1,0,0,0,0,14,196,1.162099957466125,1.026900053024292,62.82180023193359,74.42299652099609,1,11.459087,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,10402,0,1,0,0,0,14,196,.930400013923645,.857699990272522,34.80120086669922,55.28310012817383,1,10.784487,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,22042,1,1,0,0,0,15,225,-1.558099985122681,-1.520900011062622,38.35120010375977,26.61079978942871,0,.99598366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,16586,0,0,0,0,0,15,225,-.0252999998629093,.0672999992966652,52.42330169677734,53.61429977416992,1,10.447245,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,23369,0,1,0,0,0,15,225,.3756000101566315,.6560999751091003,51.67419815063477,46.14400100708008,1,10.605864,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,16098,0,0,0,0,0,14,196,1.531499981880188,2.476500034332275,52.2135009765625,67.80500030517578,1,10.792738,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,20549,0,0,1,0,0,15,225,-.772599995136261,.0778999999165535,63.2130012512207,57.60150146484375,1,9.859458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,18580,0,0,0,0,0,15,225,-.8456000089645386,.295199990272522,37.69260025024414,32.51729965209961,0,1.6787375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,12075,0,0,0,0,0,14,196,-1.283300042152405,-.508899986743927,50.66830062866211,57.94240188598633,0,9.1849422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,32344,0,0,0,0,0,15,225,.7623999714851379,1.092499971389771,48.81779861450195,47.78279876708984,1,10.40291,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,17100,0,0,1,0,0,14,196,.9182999730110168,.7664999961853027,63.43830108642578,49.82210159301758,1,10.154242,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,18675,1,0,0,0,0,17,289,-.123599998652935,-.0697999969124794,49.68289947509766,45.39970016479492,0,10.132216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,19242,1,0,0,0,0,14,196,.4250999987125397,.3921000063419342,38.30730056762695,33.61320114135742,1,10.135392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,17762,1,0,0,1,0,14,196,1.958799958229065,2.537199974060059,64.92250061035156,59.81829833984375,1,11.457397,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,26554,1,0,0,0,0,15,225,-.1402000039815903,-.0888999998569489,47.6968994140625,46.80759811401367,0,10.132216,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,16601,0,0,1,0,0,14,196,.2017000019550323,.9013000130653381,65.64800262451172,65.51260375976563,1,10.940251,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,17084,1,0,1,0,0,15,225,1.879699945449829,2.02180004119873,68.7655029296875,63.73619842529297,1,11.459087,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,14754,0,0,0,0,0,14,196,-.6111999750137329,-.6714000105857849,63.69969940185547,52.42340087890625,0,9.7644911,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,24831,0,0,0,0,0,14,196,-.4395000040531158,-.54339998960495,50.60589981079102,42.11539840698242,1,9.1767044,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,10226,1,0,0,0,1,15,225,.9726999998092651,.899399995803833,56.98559951782227,69.72270202636719,1,10.611789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,24129,1,0,0,0,0,14,196,-.0944000035524368,-.0421999990940094,51.7859001159668,52.53219985961914,0,10.129029,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,29760,1,1,0,0,0,14,196,-.219200000166893,-.5627999901771545,53.30509948730469,43.95489883422852,1,9.7644911,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,26732,1,0,1,0,0,16,256,-.2115000039339066,.1441999971866608,48.40280151367188,48.48799896240234,1,9.859458,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,29076,0,0,1,0,0,15,225,1.064200043678284,.6333000063896179,70.37660217285156,69.97219848632813,1,11.373929,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,15171,1,0,0,0,0,14,196,1.06879997253418,1.012699961662292,58.11130142211914,65.09359741210938,1,11.27983,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,23575,1,0,0,1,0,15,225,2.150500059127808,2.566800117492676,65.41660308837891,68.75980377197266,1,11.459087,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,29134,0,0,0,0,0,15,225,-.0080000003799796,.0513000003993511,46.9994010925293,49.84299850463867,0,11.063774,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,31416,0,0,0,0,0,16,256,-.3465999960899353,-.3761000037193298,50.51869964599609,47.61270141601563,0,10.447245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,24020,0,1,0,0,0,14,196,-.5562999844551086,-.1430999934673309,38.3317985534668,41.47069931030273,1,5.20749,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,30540,0,0,1,0,0,15,225,-.0803999975323677,-1.617599964141846,52.31980133056641,51.01079940795898,1,9.1663141,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
